DESCRICAO_EVENTO,CASE_ID,DATA_HORA_EVENTO,RESPONSAVEL_EVENTO,_PROCESSING_TIMESTAMP
01.00 - Reserva realizada,28675,2021-06-02 10:33:10,Robin Williams,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28631,2021-06-02 12:05:46,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28896,2021-06-02 14:03:33,Misty Cannon,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28974,2021-06-02 15:03:28,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28944,2021-06-02 15:27:16,Teresa Aguilar,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28853,2021-06-05 12:56:46,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28206,2021-06-05 16:49:21,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28308,2021-06-06 07:16:58,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28297,2021-06-06 07:16:58,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,28475,2021-06-06 18:53:29,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33109,2021-06-12 08:12:50,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33106,2021-06-12 08:45:09,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33352,2021-06-12 11:04:01,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32643,2021-06-13 11:12:28,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32858,2021-06-14 09:15:02,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32834,2021-06-14 10:04:04,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32890,2021-06-14 10:51:21,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33473,2021-06-14 15:35:35,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33629,2021-06-15 06:08:57,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33617,2021-06-15 08:29:03,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,33618,2021-06-15 08:51:53,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31418,2021-06-15 10:10:12,Cynthia Smith,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,5518,2021-07-03 13:43:01,Teresa Aguilar,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31474,2021-06-15 14:25:35,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31319,2021-06-15 17:21:47,Teresa Aguilar,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31380,2021-06-19 17:25:09,Teresa Aguilar,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,5544,2021-06-26 13:17:12,Robin Williams,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31019,2021-06-20 08:16:45,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,30867,2021-06-20 08:53:03,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,1166,2021-06-20 21:57:11,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31275,2021-06-20 21:57:12,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32513,2021-06-22 10:06:42,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,32500,2021-06-29 15:03:49,Teresa Aguilar,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31855,2021-06-23 06:19:29,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31733,2021-06-23 11:00:06,Misty Cannon,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31829,2021-06-23 11:34:53,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,31969,2021-06-26 08:40:43,Heather Baker,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21830,2021-06-26 10:56:42,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21834,2021-06-26 12:13:02,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21715,2021-06-26 19:11:31,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21437,2021-06-28 16:42:39,Heather Baker,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21227,2021-06-28 20:11:27,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21477,2021-06-29 16:39:50,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21468,2021-06-30 08:44:09,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,9,2021-06-30 10:23:54,Elizabeth Booker,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,5989,2021-06-30 14:01:02,Scott Watts,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,22903,2021-06-30 15:07:43,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,22913,2021-06-30 19:12:31,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,22345,2021-07-05 12:32:36,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,5851,2021-07-07 14:43:27,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,22206,2021-07-10 10:09:25,Scott Watts,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19835,2021-07-12 14:22:19,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19840,2021-07-12 14:45:31,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,2003,2021-07-25 16:47:38,Aaron Wilson,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19794,2021-07-14 09:10:47,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20108,2021-07-14 13:43:17,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20169,2021-07-14 18:18:03,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19262,2021-07-18 09:22:18,Edward Eaton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19446,2021-07-18 15:44:04,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19584,2021-07-18 20:51:52,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19601,2021-07-19 04:15:33,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19506,2021-07-19 08:01:10,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,19451,2021-07-19 08:58:33,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20736,2021-07-20 09:26:03,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20981,2021-07-21 13:06:20,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,21061,2021-07-21 18:04:23,Scott Watts,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20434,2021-07-24 16:52:19,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20403,2021-07-24 17:14:11,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20242,2021-07-24 17:38:25,Scott Watts,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20668,2021-07-25 13:28:35,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20500,2021-07-28 07:10:51,Aaron Wilson,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20476,2021-07-25 18:18:09,Connor Nelson,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,20467,2021-07-25 19:26:36,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,941,2021-07-28 09:56:54,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,25694,2021-07-28 11:49:47,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,25206,2021-07-31 12:54:06,Danielle Oliver,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,25555,2021-08-01 11:31:32,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24109,2021-08-02 13:59:07,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,25158,2021-08-03 07:35:55,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24308,2021-08-03 08:22:54,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24298,2021-08-03 10:28:58,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24244,2021-08-03 12:43:17,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,1019,2021-08-04 07:34:02,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24641,2021-08-04 10:29:22,Crystal Singleton,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,24509,2021-08-07 07:49:07,Crystal Singleton,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,91661,2021-03-13 16:13:58,Heather Baker,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,95309,2021-03-24 12:58:49,Robin Williams,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,8373,2021-04-19 10:32:46,Teresa Aguilar,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,5518,2021-07-19 06:59:11,Cynthia Smith,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,5544,2021-07-28 12:56:02,Robin Williams,2022-11-22 00:02:07.666219
01.01 - Alteração na reserva,5989,2021-07-21 09:54:11,Scott Watts,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,4769,2021-04-18 04:59:35,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,4769,2021-04-24 08:37:54,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,8015,2021-04-21 08:46:04,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,8000,2021-04-21 08:46:21,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,1272,2021-04-23 20:42:07,Brian Kim,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,1272,2021-04-27 13:50:49,Brian Kim,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,1272,2021-05-01 16:35:44,Brian Kim,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,1272,2021-05-04 16:32:47,Brian Kim,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,8369,2021-04-24 10:22:04,Aaron Wilson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,8255,2021-04-24 10:22:38,Aaron Wilson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,6534,2021-04-24 10:30:01,Kelly Armstrong,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,92442,2021-03-17 09:51:14,Robin Williams,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,92449,2021-03-17 09:51:14,Robin Williams,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,91949,2021-03-21 13:49:15,Teresa Aguilar,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,5400,2021-05-18 07:56:42,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,5400,2021-05-24 13:34:19,Laura Palmer,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,6164,2021-06-01 13:04:17,Connor Nelson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,5851,2021-07-10 12:15:20,Carrie Hughes,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,2003,2021-07-12 17:22:53,Aaron Wilson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,2003,2021-07-25 05:36:25,Aaron Wilson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,2003,2021-07-25 16:53:49,Aaron Wilson,2022-11-22 00:02:07.666219
01.10 - Erro na reserva,26019,2021-05-01 14:50:45,Erica Diaz,2022-11-22 00:02:07.666219
03.00 - Pagamento,4769,2021-04-18 15:09:43,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,8015,2021-04-24 07:54:36,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,8000,2021-04-21 10:08:52,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,1272,2021-05-08 07:47:27,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,14548,2021-05-08 07:47:43,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,8369,2021-04-25 07:38:47,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,8255,2021-04-26 13:53:20,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,14869,2021-05-08 07:47:31,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,6534,2021-04-25 08:43:56,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,14700,2021-04-26 14:11:29,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,14236,2021-05-11 15:45:18,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,14241,2021-04-26 14:12:06,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,14294,2021-04-24 08:33:10,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15490,2021-04-19 10:27:11,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15353,2021-07-06 09:21:24,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15363,2021-05-16 15:15:00,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15688,2021-05-06 08:56:54,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,15584,2021-05-06 12:35:24,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15585,2021-05-11 08:00:01,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,15059,2021-04-19 07:25:05,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,8373,2021-04-20 07:57:24,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15074,2021-04-13 07:01:20,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15119,2021-04-10 09:42:12,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,15087,2021-05-05 11:01:53,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15002,2021-04-13 07:04:39,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15175,2021-04-10 07:36:07,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15210,2021-04-10 07:46:23,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,15205,2021-04-10 07:01:33,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,12945,2021-04-10 09:59:55,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,12816,2021-05-06 08:56:53,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,12855,2021-04-10 11:39:35,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,13130,2021-04-12 11:19:59,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,13186,2021-04-11 08:11:42,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,13028,2021-04-11 10:07:05,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,13003,2021-04-12 12:08:49,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,12429,2021-04-19 10:26:37,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,13199,2021-04-13 09:14:39,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13800,2021-04-13 09:28:55,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,13802,2021-04-13 09:28:55,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,13714,2021-04-13 15:05:46,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13729,2021-04-13 13:25:35,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13731,2021-04-14 07:54:09,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,1104,2021-05-06 09:21:16,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,1104,2021-05-05 23:30:52,Larry Schmidt,2022-11-22 00:02:07.666219
03.00 - Pagamento,1104,2021-05-05 23:24:31,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13373,2021-04-14 09:49:47,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13227,2021-04-14 07:52:51,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,13301,2021-05-06 09:34:50,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,13303,2021-05-06 09:34:50,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,13445,2021-05-04 08:26:21,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,18254,2021-04-19 10:26:45,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,18316,2021-04-17 14:18:07,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,18147,2021-05-06 09:24:54,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,17618,2021-04-18 08:30:09,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,17673,2021-04-18 07:44:54,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,17487,2021-04-19 10:06:34,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,18781,2021-04-18 09:44:52,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,19095,2021-04-19 07:26:30,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,19182,2021-04-19 08:00:47,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,19183,2021-04-19 08:00:24,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,18468,2021-04-19 07:19:43,Elizabeth Booker,2022-11-22 00:02:07.666219
03.00 - Pagamento,18677,2021-05-06 08:43:57,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,18686,2021-04-20 10:42:33,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,18597,2021-05-06 08:05:16,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,18649,2021-04-20 07:57:15,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,16311,2021-04-24 08:16:38,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,16359,2021-04-20 07:57:00,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,16239,2021-04-21 10:07:10,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,16295,2021-04-20 09:49:20,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,16414,2021-04-21 09:05:17,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15909,2021-05-06 12:36:07,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,15932,2021-04-20 14:30:45,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,15837,2021-04-21 10:10:06,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,16146,2021-04-24 20:09:40,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,17104,2021-04-24 08:16:30,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,17107,2021-04-24 08:33:40,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,17060,2021-04-24 08:03:58,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,17068,2021-05-08 11:11:06,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,17393,2021-04-25 10:42:32,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,17304,2021-04-26 14:49:30,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,17332,2021-05-02 10:35:15,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,17346,2021-04-24 11:05:03,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,16660,2021-04-25 07:38:07,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,16688,2021-04-25 10:42:14,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,16992,2021-04-24 15:24:08,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,9218,2021-05-04 08:35:12,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,9242,2021-04-24 17:42:17,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,9288,2021-05-08 09:48:17,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,8925,2021-04-25 10:41:57,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,9665,2021-04-25 08:09:55,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,9698,2021-04-25 12:41:09,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,9874,2021-04-25 10:16:53,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,9433,2021-04-25 18:44:19,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,9595,2021-04-25 17:41:06,Robin Williams,2022-11-22 00:02:07.666219
03.00 - Pagamento,8601,2021-05-06 12:33:59,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,8697,2021-05-06 11:12:36,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,11175,2021-05-06 12:35:22,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,11337,2021-05-08 08:24:07,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,12282,2021-05-04 11:16:44,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,12225,2021-05-06 09:30:30,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,11881,2021-05-06 09:51:27,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,11997,2021-05-03 11:05:07,Connor Nelson,2022-11-22 00:02:07.666219
03.00 - Pagamento,12010,2021-05-06 11:05:00,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,10213,2021-05-06 12:35:08,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,10008,2021-05-08 10:52:50,Scott Watts,2022-11-22 00:02:07.666219
03.00 - Pagamento,10965,2021-05-05 10:07:41,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,10940,2021-05-05 10:51:34,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,11082,2021-05-04 20:09:45,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,11094,2021-05-04 09:18:06,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,11097,2021-05-16 17:35:51,Heather Baker,2022-11-22 00:02:07.666219
03.00 - Pagamento,11014,2021-05-16 15:17:58,Teresa Aguilar,2022-11-22 00:02:07.666219
03.00 - Pagamento,10591,2021-05-04 20:09:48,Cynthia Smith,2022-11-22 00:02:07.666219
03.00 - Pagamento,10544,2021-05-04 08:26:12,Teresa Aguilar,2022-11-22 00:02:07.666219
